ON,LzQ1y5px4mwYqdeK,1,44.10583999,-79.59686005,44.1069,-79.5925,44.105,-79.6016
ON,eVbOYEk2VNV7x2P0,1,44.10403997,-79.43257006,44.105,-79.4287,44.1031,-79.4378
ON,gAaOyLKK9KZYGxMb,1,44.10353848,-79.44533545,44.105,-79.4378,44.1031,-79.4469
ON,XeEn7X4NRK07rPo8,2,44.10327996,-79.47479503,44.105,-79.4651,44.1031,-79.4742
ON,2Zpj39941Nn3DrK8,2,44.10327996,-79.47479503,44.105,-79.4651,44.1031,-79.4742
ON,1DBW7Rn8a0A7qlAp,1,44.10426,-79.56394005,44.105,-79.5561,44.1031,-79.5652
ON,GMnKYqpQ2wj3w1Qr,1,44.10423577,-79.90397324,44.105,-79.9019,44.1031,-79.911
ON,AKv53DljM9W3MnxB,1,44.10156647,-79.43869413,44.1031,-79.4287,44.1012,-79.4378
ON,gAaOyLKN2vKYGxMb,1,44.10177996,-79.44856005,44.1031,-79.4469,44.1012,-79.456
ON,10Qqyp5PQe87LGlV,1,44.10126996,-79.49338001,44.1031,-79.4833,44.1012,-79.4924
ON,eVbOYEkNaGK7x2P0,1,44.10198888,-79.56873542,44.1031,-79.5652,44.1012,-79.5743
ON,jAXw7Qpl4v1yQOzg,1,44.10200996,-79.57929008,44.1031,-79.5743,44.1012,-79.5834
ON,eQp5yOpxvK17d0ZE,1,44.10219998,-79.59347008,44.1031,-79.5834,44.1012,-79.5925
ON,ZxwR7MVjAl23KabB,1,44.10183,-79.59849008,44.1031,-79.5925,44.1012,-79.6016
ON,5VXv3l2ol2pyj2q8,1,44.0988613,-79.57302125,44.1012,-79.5652,44.0993,-79.5743
ON,5VXv3l2KbmVyj2q8,1,44.10015999,-79.57328,44.1012,-79.5652,44.0993,-79.5743
ON,Z5BX321wQ117Dar0,1,44.10014,-79.58275004,44.1012,-79.5743,44.0993,-79.5834
ON,dXze3eVEgpqY8m9K,1,44.09932,-79.59024003,44.1012,-79.5834,44.0993,-79.5925
ON,J6Em7b2aLz87XBeq,1,44.09693987,-78.95995008,44.0993,-78.9555,44.0974,-78.9646
ON,Xawjy4NwDx63rR18,1,44.09830327,-79.56428412,44.0993,-79.5561,44.0974,-79.5652
ON,eQp5yOpxDgV7d0ZE,1,44.09848256,-79.57469897,44.0993,-79.5652,44.0974,-79.5743
ON,dXze3eVP2GpY8m9K,1,44.09633998,-79.44220003,44.0974,-79.4378,44.0955,-79.4469
ON,0A9X3jL24kEyvgxV,1,44.09523998,-79.45233006,44.0974,-79.4469,44.0955,-79.456
ON,B5bO3xx26mL3kWVP,1,44.09637996,-79.50038007,44.0974,-79.4924,44.0955,-79.5015
ON,nbq6y1KrRK03o9DA,1,44.09593999,-79.50619007,44.0974,-79.5015,44.0955,-79.5106
ON,GMnKYq05BdQ3w1Qr,1,44.09630997,-79.50652007,44.0974,-79.5015,44.0955,-79.5106
ON,56k97wJXZDPyKRjD,1,44.09579997,-79.57153003,44.0974,-79.5652,44.0955,-79.5743
ON,jAXw7QpEpLQyQOzg,1,44.09561809,-79.57377772,44.0974,-79.5652,44.0955,-79.5743
ON,GMnKYq00emj3w1Qr,1,44.09548997,-79.59313002,44.0974,-79.5834,44.0955,-79.5925
ON,XRla7gb51N9yjEvL,1,44.09444998,-79.49977004,44.0955,-79.4924,44.0936,-79.5015
ON,B5bO3xx24QV3kWVP,2,44.09454998,-79.50690002,44.0955,-79.5015,44.0936,-79.5106
ON,eQp5yOp2BN07d0ZE,2,44.09454998,-79.50690002,44.0955,-79.5015,44.0936,-79.5106
ON,MWBVyZELXbgYKemj,1,44.09332999,-79.50699004,44.0955,-79.5015,44.0936,-79.5106
ON,MWBVyZEkmp5YKemj,1,44.09446998,-79.50747008,44.0955,-79.5015,44.0936,-79.5106
ON,amgL7AVk5Wl3Z1MW,1,44.09451,-79.57337002,44.0955,-79.5652,44.0936,-79.5743
ON,xLkv3V6XLzQ3DBNr,1,44.09241,-79.49651007,44.0936,-79.4924,44.0917,-79.5015
ON,Z5BX321wjD87Dar0,1,44.07926998,-79.43651006,44.0803,-79.4287,44.0784,-79.4378
ON,wJKR7PN9RgvYXeLP,1,44.07777997,-79.44362001,44.0803,-79.4378,44.0784,-79.4469
ON,xLkv3V6XD163DBNr,1,44.07824999,-79.44386006,44.0803,-79.4378,44.0784,-79.4469
ON,10Qqyp5PgLP7LGlV,1,44.07540349,-79.10141213,44.0765,-79.092,44.0746,-79.1011
ON,1DBW7RD0Er1YqlAp,1,44.07560357,-79.73897036,44.0765,-79.729,44.0746,-79.7381
ON,eVbOYEkDQJK7x2P0,1,44.07296997,-79.54618005,44.0746,-79.5379,44.0727,-79.547
ON,VLaGyGkPRJJyW1ZD,1,44.07187639,-79.30533671,44.0727,-79.3013,44.0708,-79.3104
ON,EXrx30epMJpYOklN,1,44.07025998,-79.45059006,44.0727,-79.4469,44.0708,-79.456
ON,Zaw5YoVa1am3n961,1,44.07064999,-79.47464,44.0727,-79.4651,44.0708,-79.4742
ON,aQmD7zVOPvn7J9Bo,1,44.06825997,-79.44702004,44.0708,-79.4378,44.0689,-79.4469
ON,aQmD7zVOa2L7J9Bo,1,44.06933998,-79.46744003,44.0708,-79.4651,44.0689,-79.4742
ON,B5bO3xx2XKQ3kWVP,1,44.06740997,-79.44721006,44.0689,-79.4378,44.067,-79.4469
ON,JRv53KpkQeRYVPW4,1,44.06694997,-79.48877005,44.0689,-79.4833,44.067,-79.4924
ON,B5bO3xxqZeV3kWVP,1,44.06628998,-79.46653001,44.067,-79.4651,44.0651,-79.4742
ON,eVbOYEk2q0O7x2P0,1,44.06474117,-79.85015773,44.067,-79.8473,44.0651,-79.8564
ON,Zaw5YoVan5V3n961,1,44.06256996,-79.46890008,44.0651,-79.4651,44.0632,-79.4742
ON,JKdOYr0rzoP754lW,1,44.06288998,-79.47062004,44.0651,-79.4651,44.0632,-79.4742
ON,JRv53Kpqb0XYVPW4,1,44.06090196,-79.28108845,44.0632,-79.274,44.0613,-79.2831
ON,xLkv3V6XwBe3DBNr,1,44.06233996,-79.43712001,44.0632,-79.4287,44.0613,-79.4378
ON,xLkv3V6dVOx3DBNr,1,44.06121,-79.44401002,44.0632,-79.4378,44.0613,-79.4469
ON,5VXv3l2o0jgyj2q8,1,44.06155998,-79.46826003,44.0632,-79.4651,44.0613,-79.4742
ON,0A9X3jL2krEyvgxV,1,44.06171999,-79.47096001,44.0632,-79.4651,44.0613,-79.4742
ON,9w8o3m4pdM27GKjm,1,44.06142998,-79.47518005,44.0632,-79.4651,44.0613,-79.4742
ON,5VXv3l2KbwLyj2q8,1,44.06068998,-79.50505005,44.0632,-79.5015,44.0613,-79.5106
ON,J6Em7b2aW9Q7XBeq,1,44.06017999,-79.46670008,44.0613,-79.4651,44.0594,-79.4742
ON,ZxwR7MVJM993KabB,1,44.05880996,-79.46910007,44.0613,-79.4651,44.0594,-79.4742
ON,EXrx30epaGlYOklN,1,44.05902999,-79.47358003,44.0613,-79.4651,44.0594,-79.4742
ON,eQp5yOpxgzg7d0ZE,1,44.06009998,-79.47305004,44.0613,-79.4651,44.0594,-79.4742
ON,nM697kVoLrdybmwe,1,44.05901,-79.47416006,44.0613,-79.4651,44.0594,-79.4742
ON,2Zpj399pxQq3DrK8,1,44.06016997,-79.47400005,44.0613,-79.4651,44.0594,-79.4742
ON,Zaw5YoV01Om3n961,1,44.05980997,-79.48568006,44.0613,-79.4833,44.0594,-79.4924
ON,xLkv3V6XLrz3DBNr,2,44.05807998,-79.46998,44.0594,-79.4651,44.0575,-79.4742
ON,bqB176ZN4mw7ZajD,2,44.05807998,-79.46998,44.0594,-79.4651,44.0575,-79.4742
ON,0A9X3jLrn6myvgxV,1,44.05854996,-79.46695003,44.0594,-79.4651,44.0575,-79.4742
ON,NkKJ3J10n2W7d4V6,1,44.05717998,-79.47449005,44.0594,-79.4651,44.0575,-79.4742
ON,10Qqyp5Ppea7LGlV,1,44.05825999,-79.48928,44.0594,-79.4833,44.0575,-79.4924
ON,K8OgYBppMdo7JmG2,1,44.05745998,-79.49270007,44.0594,-79.4833,44.0575,-79.4924
ON,EXrx30eK9qDYOklN,1,44.05677999,-79.44505004,44.0575,-79.4378,44.0556,-79.4469
ON,eQp5yOp2wWG7d0ZE,1,44.05556998,-79.50010004,44.0575,-79.4924,44.0556,-79.5015
ON,Zaw5YoVjlap3n961,1,44.05317309,-79.4570313,44.0556,-79.4469,44.0537,-79.456
ON,GMnKYq05A1B3w1Qr,1,44.05302997,-79.45856008,44.0556,-79.456,44.0537,-79.4651
ON,mZRW7n2o2vM7EBO9,1,44.05399997,-79.49106996,44.0556,-79.4833,44.0537,-79.4924
ON,1DBW7RnRoOA7qlAp,1,44.05456826,-79.49138487,44.0556,-79.4833,44.0537,-79.4924
ON,56k97wJG0nQyKRjD,1,44.05216219,-79.43182373,44.0537,-79.4287,44.0518,-79.4378
ON,Z5BX3210LaO7Dar0,1,44.05200579,-79.49199683,44.0537,-79.4833,44.0518,-79.4924
ON,DO1w3W9kbxny8Jg0,1,44.05277998,-79.49273008,44.0537,-79.4833,44.0518,-79.4924
ON,aD6p78NexPkYwRQr,1,44.04966996,-79.47560007,44.0518,-79.4651,44.0499,-79.4742
ON,NkKJ3J1NgDz7d4V6,1,44.04810996,-79.25898001,44.0499,-79.2558,44.048,-79.2649
ON,2Zpj399pKpd3DrK8,1,44.04911998,-79.48312006,44.0499,-79.4742,44.048,-79.4833
ON,jAXw7QpDJ4myQOzg,1,44.04867997,-79.48610008,44.0499,-79.4833,44.048,-79.4924
ON,6zqW7dz2NqXY5eZE,1,44.04747998,-79.88916007,44.0499,-79.8837,44.048,-79.8928
ON,NkKJ3J10xdZ7d4V6,1,44.04601998,-79.29365007,44.048,-79.2922,44.0461,-79.3013
ON,0A9X3jL6A4EyvgxV,1,44.04714969,-79.43092352,44.048,-79.4287,44.0461,-79.4378
ON,VLaGyGkDO6vyW1ZD,1,44.04675997,-79.48482008,44.048,-79.4833,44.0461,-79.4924
ON,5VXv3l2O01Vyj2q8,1,44.04536996,-79.25492006,44.0461,-79.2467,44.0442,-79.2558
ON,nM697kVeeeQybmwe,2,44.0438538,-79.44704443,44.0461,-79.4378,44.0442,-79.4469
ON,jAXw7QpEEEmyQOzg,2,44.0438538,-79.44704443,44.0461,-79.4378,44.0442,-79.4469
ON,Vwod7vKGznD35mGN,1,44.04421996,-79.44907,44.0461,-79.4469,44.0442,-79.456
ON,9w8o3m4ad827GKjm,1,44.04361999,-79.47104006,44.0461,-79.4651,44.0442,-79.4742
ON,aQmD7zVlMOA7J9Bo,1,44.04099,-79.44805001,44.0423,-79.4378,44.0404,-79.4469
ON,Xawjy4NOBkB3rR18,1,44.04008999,-79.46654007,44.0423,-79.4651,44.0404,-79.4742
ON,eQp5yOp2j1v7d0ZE,1,44.04060996,-79.46772007,44.0423,-79.4651,44.0404,-79.4742
ON,xLkv3V6XJrO3DBNr,1,44.03809996,-79.47314006,44.0404,-79.4651,44.0385,-79.4742
ON,mZRW7n2oeka7EBO9,1,44.03914996,-79.48062007,44.0404,-79.4742,44.0385,-79.4833
ON,B5bO3xx8qmp3kWVP,1,44.03905998,-79.48837006,44.0404,-79.4833,44.0385,-79.4924
ON,EXrx30epXVlYOklN,1,44.03895998,-79.49520006,44.0404,-79.4924,44.0385,-79.5015
ON,amgL7AVvl4b3Z1MW,2,44.03719999,-79.41422006,44.0385,-79.4105,44.0366,-79.4196
ON,wJKR7PNdn8vYXeLP,2,44.03719999,-79.41422006,44.0385,-79.4105,44.0366,-79.4196
ON,MWBVyZELXWKYKemj,1,44.03501999,-79.45151006,44.0366,-79.4469,44.0347,-79.456
ON,AKv53Dl2KOk3MnxB,1,44.03236996,-79.27943001,44.0347,-79.274,44.0328,-79.2831
ON,XRla7gb5WZGyjEvL,1,44.03367997,-79.45641004,44.0347,-79.4469,44.0328,-79.456
ON,Xawjy4NzZgp3rR18,1,44.03216997,-79.48377008,44.0347,-79.4742,44.0328,-79.4833
ON,aQmD7zVOanM7J9Bo,1,44.03119998,-79.19542003,44.0328,-79.1921,44.0309,-79.2012
ON,J6Em7b2xPb87XBeq,1,44.03139997,-79.27965003,44.0328,-79.274,44.0309,-79.2831
ON,nbq6y1Ka6kj3o9DA,1,44.02924997,-79.45441003,44.0309,-79.4469,44.029,-79.456
ON,Z5BX321wjj17Dar0,2,44.02940998,-79.46838006,44.0309,-79.4651,44.029,-79.4742
ON,wJKR7PNnLEBYXeLP,2,44.02940998,-79.46838006,44.0309,-79.4651,44.029,-79.4742
ON,XeEn7X4Nv4d7rPo8,1,44.02990996,-79.47963,44.0309,-79.4742,44.029,-79.4833
ON,6zqW7dzKOJVY5eZE,1,44.03002999,-79.79304001,44.0309,-79.7836,44.029,-79.7927
ON,LzQ1y5pozddYqdeK,1,44.02661998,-79.43784001,44.029,-79.4287,44.0271,-79.4378
ON,AKv53Dljk863MnxB,1,44.02763997,-79.44322002,44.029,-79.4378,44.0271,-79.4469
ON,eQp5yOp2Bxb7d0ZE,1,44.02646998,-79.47307007,44.029,-79.4651,44.0271,-79.4742
ON,Zaw5YoVwA6m3n961,1,44.02751999,-79.47481007,44.029,-79.4651,44.0271,-79.4742
ON,wJKR7PNWkQ9YXeLP,1,44.02473996,-79.42581005,44.0271,-79.4196,44.0252,-79.4287
ON,GMnKYq05nMR3w1Qr,1,44.02502,-79.43525,44.0271,-79.4287,44.0252,-79.4378
ON,xLkv3V6XbOR3DBNr,1,44.02510449,-79.47455602,44.0271,-79.4651,44.0252,-79.4742
ON,eVbOYEkALNd7x2P0,1,44.02613999,-79.47612008,44.0271,-79.4742,44.0252,-79.4833
ON,Z5BX321Bnk57Dar0,1,44.02367998,-79.44958004,44.0252,-79.4469,44.0233,-79.456
ON,jAXw7QpElGQyQOzg,1,44.02390998,-79.47377005,44.0252,-79.4651,44.0233,-79.4742
ON,9w8o3m4xl4J7GKjm,1,44.02443,-79.80654007,44.0252,-79.8018,44.0233,-79.8109
ON,eVbOYEkDVQV7x2P0,1,44.02124999,-79.35028005,44.0233,-79.3468,44.0214,-79.3559
ON,10Qqyp5PGMV7LGlV,1,44.02113,-79.43155007,44.0233,-79.4287,44.0214,-79.4378
ON,EXrx30erERnYOklN,1,44.02175998,-79.43289008,44.0233,-79.4287,44.0214,-79.4378
ON,Vwod7vKX1XM35mGN,1,44.02166996,-79.44255006,44.0233,-79.4378,44.0214,-79.4469
ON,Z5BX321wQ647Dar0,1,44.02027999,-79.43264005,44.0214,-79.4287,44.0195,-79.4378
ON,VLaGyGkEwEvyW1ZD,1,44.01782996,-79.45751008,44.0195,-79.456,44.0176,-79.4651
ON,MWBVyZEkwKkYKemj,1,44.01570997,-79.43733006,44.0176,-79.4287,44.0157,-79.4378
ON,EXrx30eKEXgYOklN,1,44.01615999,-79.45154007,44.0176,-79.4469,44.0157,-79.456
ON,dXze3eVPMQqY8m9K,1,44.01612998,-79.46565008,44.0176,-79.456,44.0157,-79.4651
ON,jAXw7Qp1dwpyQOzg,1,44.01433999,-79.42049006,44.0157,-79.4105,44.0138,-79.4196
ON,VLaGyGkEDmJyW1ZD,2,44.01270996,-79.45287002,44.0138,-79.4469,44.0119,-79.456
ON,bqB176ZBmdd7ZajD,2,44.01270996,-79.45287002,44.0138,-79.4469,44.0119,-79.456
ON,1DBW7RnRnlQ7qlAp,1,44.01173778,-79.45276642,44.0138,-79.4469,44.0119,-79.456
ON,XeEn7X4OB607rPo8,1,44.01224996,-79.46713007,44.0138,-79.4651,44.0119,-79.4742
ON,dXze3eVan6zY8m9K,1,44.00979997,-79.42907003,44.0119,-79.4196,44.01,-79.4287
ON,LzQ1y5p9K1kYqdeK,1,44.01002,-79.43353004,44.0119,-79.4287,44.01,-79.4378
ON,xLkv3V6d1bp3DBNr,1,44.01071997,-79.46708003,44.0119,-79.4651,44.01,-79.4742
ON,K8OgYBpKD607JmG2,1,44.00934999,-79.47311006,44.0119,-79.4651,44.01,-79.4742
ON,2Zpj3994NM03DrK8,1,44.00905997,-79.43666001,44.01,-79.4287,44.0081,-79.4378
ON,NkKJ3J10OPe7d4V6,1,44.00775998,-79.48620007,44.01,-79.4833,44.0081,-79.4924
ON,XeEn7X4NAAo7rPo8,2,44.00713,-78.88694001,44.0081,-78.8827,44.0062,-78.8918
ON,JRv53Kpql62YVPW4,2,44.00713,-78.88694001,44.0081,-78.8827,44.0062,-78.8918
ON,EXrx30eKmAZYOklN,1,44.00401998,-79.47608002,44.0062,-79.4742,44.0043,-79.4833
ON,DO1w3W994Kdy8Jg0,1,44.00399999,-79.68351007,44.0062,-79.6744,44.0043,-79.6835
ON,eQp5yOpaOvJ7d0ZE,1,44.00133999,-79.46377002,44.0024,-79.456,44.0005,-79.4651
ON,EXrx30eKEDNYOklN,1,44.00050997,-79.46807002,44.0024,-79.4651,44.0005,-79.4742
ON,eVbOYEk25RG7x2P0,1,43.99817997,-79.35825007,44.0005,-79.3559,43.9986,-79.365
ON,6zqW7dznqlKY5eZE,1,43.99920998,-79.47901008,44.0005,-79.4742,43.9986,-79.4833
ON,2Zpj3994Na03DrK8,1,43.99833998,-79.68740003,44.0005,-79.6835,43.9986,-79.6926
ON,aD6p78Nmjm0YwRQr,1,43.99623998,-79.44670002,43.9986,-79.4378,43.9967,-79.4469
ON,6zqW7dz2kkvY5eZE,1,43.99650996,-79.46463,43.9986,-79.456,43.9967,-79.4651
ON,wJKR7PNW0kDYXeLP,1,43.99659998,-79.47369008,43.9986,-79.4651,43.9967,-79.4742
ON,aQmD7zVOkkA7J9Bo,1,43.99525997,-79.33742004,43.9967,-79.3286,43.9948,-79.3377
ON,DO1w3W9rgXly8Jg0,1,43.99553997,-79.47890002,43.9967,-79.4742,43.9948,-79.4833
ON,0A9X3jL6VEryvgxV,1,43.99314999,-79.61812008,43.9948,-79.6107,43.9929,-79.6198
ON,4KAX7NjdO047eRPJ,1,43.99085,-79.46090005,43.9929,-79.456,43.991,-79.4651
ON,VLaGyGkkMpayW1ZD,1,43.98955797,-79.05574626,43.991,-79.0465,43.9891,-79.0556
ON,K8OgYBpKqGo7JmG2,1,43.98814998,-79.47004002,43.9891,-79.4651,43.9872,-79.4742
ON,wJKR7PNd81GYXeLP,1,43.98815999,-79.47078005,43.9891,-79.4651,43.9872,-79.4742
ON,AKv53DljZ1r3MnxB,1,43.98528999,-79.47100008,43.9872,-79.4651,43.9853,-79.4742
ON,K8OgYBpe12j7JmG2,1,43.98456998,-79.23742007,43.9853,-79.2285,43.9834,-79.2376
ON,eVbOYEkDzzr7x2P0,1,43.98289,-79.24047008,43.9853,-79.2376,43.9834,-79.2467
ON,10Qqyp5001P7LGlV,1,43.98371997,-79.45078008,43.9853,-79.4469,43.9834,-79.456
ON,JRv53KpqNEDYVPW4,1,43.98348997,-79.47183006,43.9853,-79.4651,43.9834,-79.4742
ON,GMnKYq0xKqb3w1Qr,1,43.98133,-79.47685006,43.9834,-79.4742,43.9815,-79.4833
ON,1DBW7RnnmW17qlAp,1,43.97938997,-79.28325006,43.9815,-79.274,43.9796,-79.2831
ON,bqB176ZBGdn7ZajD,1,43.98005997,-79.48076005,43.9815,-79.4742,43.9796,-79.4833
ON,GMnKYq0x4bb3w1Qr,1,43.97882,-78.61785008,43.9796,-78.6097,43.9777,-78.6188
ON,DO1w3W9kKoVy8Jg0,1,43.97793998,-79.48017005,43.9796,-79.4742,43.9777,-79.4833
ON,Zaw5YoVaojD3n961,1,43.97815699,-79.56768047,43.9796,-79.5652,43.9777,-79.5743
ON,jAXw7Qpl6xzyQOzg,1,43.97670998,-79.46967004,43.9777,-79.4651,43.9758,-79.4742
ON,wJKR7PNnLrGYXeLP,1,43.97495996,-79.22873005,43.9758,-79.2194,43.9739,-79.2285
ON,XeEn7X4KkJo7rPo8,1,43.97328999,-79.25380007,43.9758,-79.2467,43.9739,-79.2558
ON,eQp5yOp2XQb7d0ZE,1,43.97420999,-79.31025001,43.9758,-79.3013,43.9739,-79.3104
